2017-10-01,2017-10-02,2017-10-03,2017-10-04,2017-10-05,2017-10-06,2017-10-07,2017-10-08,2017-10-09,2017-10-10,2017-10-11,2017-10-12,2017-10-13,2017-10-14,2017-10-15,2017-10-16,2017-10-17,2017-10-18,2017-10-19,2017-10-20,2017-10-21,2017-10-22,2017-10-23,2017-10-24,2017-10-25,2017-10-26,2017-10-27,2017-10-28,2017-10-29,2017-10-30,2017-10-31
f9a097bf50a0630f,cdcb6431cf1e9d53,d375771a046b3040,ccda004c76c31eeb,c667ba34fd6ff15,d1bbe476c9158ab,ba2750931a933fe4,b55b890c58bfd09f,ba5ca9a53410ff48,bb7d9d0dd66f920e,be3d36d2f0878261,b25115f321305893,bbe20698fc32de23,a75b27c0b12dd8e1,a46fa32cf70f4053,9b4cda6aa1acf2f7,9bcc0a50047a7406,9596af2552a1d3c7,8f0c5b4854e9f774,a8e55f56b3efff93,8a66079150000510,8d47b7d8bb36940a,8ee3d36c77a00e84,883caf00c28698be,8fd0ff0adcbc1c58,a47088c8e1486009,a4ee2245461ac560,86fc778b8d157b21,7e1871d93e75bc0,79c849aaecabd821,77332c23371cb30
f9a43ea2393ce77e,cde1a1bd46894a8b,d37cf6f2ae839db0,ccecae94648d7381,c66aab3520ab9a83,d1cf415a844da990,ba2a514c2ff06184,b5663f1b7f25f043,ba5ef3d0bca5650c,bb80550fd1af4534,be51901cb2c50258,b2541e665a99e7cf,bbe2a31658714110,a7713ade3513d7c7,a471ffdefb0ad94b,9b4d4f1c9f3d4758,9bd1884b7dbbdd3c,95d04987e1018f94,8f0f88b156747c8,a8ecbe1d0813eef4,8a666330b67a2514,8d52ad10fadf1ad6,8eed4ae7d4b522c0,883f80abcebd2d06,8fd1c29a1b5751de,a471ffdefb0ad94b,a4eee191ad506274,870a142654688ed7,7e1e748c935946b9,79ccd0da03acd8ab,773535a47cb1990f
f9afb5c53bcceca4,cde2a8f352ad3cd3,d38d0d58bd171f,cced229e265ecf9c,c67697f6d1bbf7a9,d1f6fb571a088a45,ba35a95f3a1e062d,b57ca5fde4550b4a,ba73d7b5fea1ad6d,bb8471e749c5bcfb,be55da646b3b0727,b25690f36f9f6315,bbe8339634d82f8c,a77a656992a9253e,a475e1c1e798b3bf,9b50e86253daa476,9bd1c9eaf72a81cd,95e68cb20f7526a7,8f1eb8dd187115db,a9005243c029f827,8a7042cfc813c377,8d5c4130d0140516,8ef87a67af92e893,884e1d95b6f4c8d7,8fd7bd7936191d1d,a48a3d10dea9d3c2,a4f0b5a230c09246,870aab193a735326,7e1f9bb260291826,79ccfc1e4e2f7ec4,77363b7e64642ead
f9b62603a68c2371,ce1e09bbcb03359a,d3938fe17ed4689d,ccfe96976740ceea,c68102a21a9637d2,d204b97964b64858,ba3ad49c986a98e4,b58711cc52cc87c1,ba8c47568b1ad983,bb88d98087c46ace,be60029190cbebe3,b2622284ed7a7a83,bbf9ffa3da074064,a78391e41cad856c,a4798937f7f79377,9b510bd2f91c6788,9bd2be9392d43f10,95e79ec09b85c8f2,8f230e85930e5495,a9011ed65eceb49,8a70d9faa46184b3,8d646a40753939d5,8eff901333ce2956,885bf11c657f1bee,8fd7f76ca3f36f63,a48d42f0ad2dc4,a4f204fdb5232775,871044c365c37a27,7e411223950f0ea0,79dba44bb6fed6f9,77585844478164a1
f9b6c78952717a78,ce30873e79d0bbab,d3ae8c8121e73264,cd040c3b2c3bb71,c68a1298ce8f5cd1,d2081476235fcdba,ba5c2dfecb4e75d1,b59403fce7b062e1,ba9d1a48aeabe8fc,bb9634cad353d187,be60e8f103f0fc2d,b263f3e1ebc488dc,bc1c539aaed23f47,a7910822c22116d0,a47e19d4bdfa957c,9b5a83f9eb26e77a,9bd46e3f2b67d0a,95ea28c3d9bdaa5b,8f29b1f61ae5df67,a907dcedf37d40b3,8a72b4ccd48c0515,8d65bd7e70e7daf1,8f098c5969d9fa5f,8868144794412758,8fdc88a69c1d8cd2,a494552a3b2477bb,a4f5da083a4d4fe4,871048961b712916,7e4253eb46d91937,79e0940a88ec7663,775cf74d6d0cae5f
f9c8efee61226dca,ce35217d835d0f2a,d3b0f903affac445,cd0a7c7d4a5769ef,c6959a86674706d5,d2187649aa2fbf89,ba5ca9a53410ff48,b59757927bee93bd,ba9dd9d3be63e83c,bbbc68d4303467cc,be7d1dee8090013a,b267aff51ceb249a,bc305523e879866f,a79df0bf2c62650b,a47e1f50f1507c1a,9b70eab12fb75fe0,9bd892ef519784b8,95f1cafff0e50d21,8f2d188dc8e3c22c,a91c2448b362cab4,8a7571773ecad7ef,8d7a621a831af430,8f0c5b4854e9f774,8869c4cca5d89da,8fe60d828075ea4,a49cf62cf55f43db,a52334263d28803a,8714524aa24aca10,7e4825685b8c6a70,79e22809b5426e60,776003d9a40c5981
f9ca44c710ad4f5f,ce4b2247ee582bcf,d3bde92a53aea84a,cd1b601dfffd6ea7,c6ad4508daf67c0c,d21d87453735a478,ba6d6641d11de336,b59dda442349f914,baa9b0bd0a127041,bbdf74d838375dec,be9d86d362917734,b26eee3ae63b4bdf,bc3f5db07383c28c,a7bf1506a8f4d729,a48a3d10dea9d3c2,9b8c90ab5fb1b4ea,9bdff4e9921445ca,9601055a60cefb8b,8f2f48fe0a05c425,a91c889d70182ff8,8a757232f502cc19,8d84b68b43c03de9,8f0e3a398076ac70,887d77cc170f5e27,8ffb7a79ef37cc7d,a4a6d6d432e6bf7b,a52593ea16817947,871cd1e3f34b6e9e,7e4d6fcd672ed42d,79e9b478cccf2daa,77644625b74c4418
f9e48674640a4828,ce4f66284a4805d2,d3c8436300747f48,cd3052e24239e21f,c6b02237afd76595,d22be609fbd5ec2e,ba7e6268e15a7abb,b59efecc16858a45,bab3657354335387,bbdf9af076e0f868,bea3a5bd1ec6201c,b26f61c47c39121,bc5b6f11622f6758,a7bf80c46209d8f2,a4956f67b2407079,9ba24a1bf9e4cb5a,9bf16850a4431cfc,961d613b4ff81d9,8f39f48c7ae87909,a9399eae2da415c0,8a83b5f8a8234f97,8d9545e4aa3c5a13,8f0f88b156747c8,8880c2c4e1e1842e,8ffe6f2c663828f7,a4b27885508df320,a530608c11dc23cd,871de14642106ea6,7e55fcbff58da344,79ec10bd4fb2c0a8,7764a6bb234a28e7
f9e6f24bdd5cfeb5,ce73474d670108b3,d3d4c5424d45498b,cd510ff44bcbe88b,c6b0998a3b205a4e,d237c5b89b1a994f,ba955e89f8bae302,b5b15ed1e98663bf,bab6b1cb4f97dad5,bbe0509dbb2d0231,beb8ce594f8459d4,b279d63a307694b4,bc8f4dd0c0c7d36f,a7df467cbec0d00d,a49cf62cf55f43db,9babae5db905e8c0,9c01b5c9b47daf4a,96298ed672085172,8f3bc6530361a0b7,a9435e50efb9afca,8a9c0daae196ea9b,8db41f23b2d598ef,8f15a7d78908eb2b,88845bdf1b6d90f0,9026b6f84bc245e7,a4c2e37d38dbd830,a54d4a1f8af14e5d,87200a181b7fd473,7e57156b01874f1b,79f3b1fec029b541,777278f419e98d7f
f9f2010b0067779f,ce7b470c382d7629,d3d6de76cfed73dd,cd588c09bfef82d9,c6c1d4daf07bf627,d24c4cd3d3d4bd0e,ba9aface11d38512,b5bb1458c6fa80b7,bab704172ad5cae0,bbe4a470dfcdff72,bed511c7873a098f,b28e1b4553e12027,bc946b2ca11a92fa,a7e8f8f5cd47ef47,a4a0b8655cdcf6ba,9badac5762c2624f,9c0fc9f06838f417,96324ee966d3a8c0,8f3e4e4f7efdd8af,a957b6733a00451f,8aa2457f452f83d9,8dd38061e30af5f6,8f16aa36348486d9,8887e7f1f6003102,9028b5ed66d970c4,a4c8aa4b086f6066,a5610d5a8403bb16,872090a7a5ce4d52,7e6360efac2c44f0,79f47ed9378b98f4,7778ae6e007fe5f8
f9f29e2df54a0869,ce8238c79a8751c1,d3e55062539896f3,cd593464cec62875,c6c2271ccf1ea312,d24dc5d4adf67bbe,baa9b0bd0a127041,b5c2f14da2cfcebe,bac099eb2ef03ce7,bbe8339634d82f8c,bed62359cc270bf,b2921834f52cfef5,bcaa963447b0a8cf,a80da68f7f94c67c,a4aabdc7ececec0f,9bb8e7cba75adaee,9c10c361bf158a74,963a4cef285bee00,8f3f8d7c6a2afb18,a95d7b45c740eca3,8aa46168ea6c1cc4,8de46e8c43444467,8f1c175bf4b48bfd,888850180a34099a,903107d543f5f377,a4c8e7737dcbf00e,a562db87bae2503d,872936342f7de9c6,7e6aff2dca1b9103,7a04026f21f17029,777b7bce76fa3ef0
f9f2bc8583952650,ce890124030799b7,d3e6b53586484150,cd60bf5e3d96d21b,c6c8209bbee41884,d24e5924f04b781d,baad3df59a8b2f51,b5c98273194ddd0b,bac99d9f65f482d2,bbecaa53861ef5b1,bedd0aadd3967e01,b295f7280bcb2d53,bcbc5a91f9100762,a81338820e87853b,a4b77a76342817b1,9bb961d4fe01f5df,9c113a87cdf034b1,96636841b9517a17,8f45fbd926eb49f4,a9659258f4ebca1c,8aa6f21814eff16a,8de9cc55604e3c99,8f2d188dc8e3c22c,889a389553d5629b,90349fc8011c9d46,a4cafadd98a6894b,a5674b4c6041b398,872d923337675f15,7e88871713b2eb67,7a11c5f7dc43b1cf,778023b7a6a80d00
fa3c1264a1949ffb,ce94d226fc0005d8,d3f1f0106fb1d34,cd63c5083dba822a,c6cecbdf40e16c9e,d2690cb85c1bf0a9,bab6b1cb4f97dad5,b5cf6e970ccd562d,badc82d08a3906e4,bbf9ffa3da074064,bee1fbfd0ea9dbc6,b298d77ad9264958,bcf4c073f17a4fc9,a822b1ce0dfec34f,a4b8c6f2d7c2480c,9bc81b0704a46eee,9c18cdd0487dd44b,966f6c9506f80cbf,8f4807da1a6cef5c,a966b02613706209,8aabc6c7d261d5bb,8ded33b5cdfdebe5,8f3bc6530361a0b7,889ff58db5ed23ef,903d1dd11e9fa85e,a4cef141e2162c8f,a568f5ea33b48563,87416b86a577e55f,7e890e65bd7e80d5,7a1590db7cbab999,7781c0fc655990c7
fa44f9680bd755ca,ce95fbdc29251c17,d4037ada9259c395,cd660b8de0d83226,c6da62f1128731fc,d28a8329a4a6bfd3,bae989c0752f3885,b5d9791708895022,bae3cb0c5b68c901,bc018c62fb20c553,bee366d54e17718b,b29edf805c915d19,bcfbb647ca380428,a82491119527a36d,a4ba5c1a69d3a848,9bca8fcee7c4ee0d,9c193d236b3e0892,96709b22b47de69,8f505d7238995194,a970d94babb6d0d8,8aad64714f1f1026,8e0d1cd9cf9bc746,8f5c51e3726be71f,88a11b763553f587,903dea8362140f58,a4dc3b247f4e5b2c,a569a469240df1ef,87449cb09d3cb155,7e8de5d1b029f4ed,7a17137e24c76b55,7782fe24d48813f6
fa48e79a5c9dc71e,ceb0402c28a86c8e,d40e0443116bd73e,cd682c1b1c5919be,c6f453a00f2e993f,d29193a89ce72345,bafb4afc78a0f96a,b5d984e7c7066abd,bafb4afc78a0f96a,bc0db9a22757c24,bef1f6434e031f48,b2aa3e09117a42ac,bcfcd17be09a909,a824d0cb8d7ea0fa,a4bdef1228ae1096,9bcc0a50047a7406,9c197ffcdff898f7,96722676f4e31ed2,8f5b818e7ba34660,a979873319182cda,8ab3b4c68bd6304,8e222dfc39f9725c,8f6118ae6baea47e,88a4738e2bc896c3,9045a7b3aced0508,a4ee870acc281152,a56b13dca8aff8b,874699b57f314fc7,7e934161c8b086dc,7a1759b79033515d,7789c5518cc93b54
fa504c42a5aa1187,ceb93c0a6958ca6b,d43af3d1658b073f,cd6a51d4e7efd548,c6f48a5c8f8ee345,d2a15069b06b3ad9,bafe88456fbb8cd3,b5e958b1afd7b05d,bafe88456fbb8cd3,bc13a5b6dc4876e0,bf09dca1293cc39e,b2b8b18afe9985e1,bd02e5dc5f2bb719,a839ad29a17c377a,a4c8aa4b086f6066,9bce3e758c9f5c81,9c3408212e879758,968259e2a6473ebd,8f69e7738f0a79a9,a97d3c960db76542,8abfa74a30b5b576,8e286dd70f2859b5,8f63842f5b208fad,88b86b91547f04a2,904cccbcf7654c9a,a4eee191ad506274,a5770010486c3dee,874dc6cbc3e00198,7e95b970de74d22a,7a1a9d189a1a18c7,778b66b0339a5012
fa813c86739a3769,cebf3b9233bf5c59,d4549c5bd0130ec8,cd72e15b331063d3,c6f64b684c2ed999,d2a769162928d649,bb11fdeceb59bb3a,b5f294b8173a4b26,bb000d9e8d008506,bc1cb3af994488ad,bf1223cdfc2c1848,b2c95276f2a9a8f5,bd1c5a17a56ee44d,a83cf5922e6537e3,a4cafadd98a6894b,9bd1884b7dbbdd3c,9c3ebad7aa018bc2,96944f67160df31f,8f6f958fd2f5289c,a988e5f7e9ddf514,8ac3c5fb55aca762,8e2c6232d0e1788a,8f678030a4dd3609,88c21d2769364d0c,904d803544fdcf19,a4efd4f743970d2e,a57884c8233effb8,8758bea3c393bf89,7e97f4a6c9517c2f,7a1aff2c45d3b1f6,778dddeec45105d
fa8ebca80d23c433,cece3758cd256f48,d456000a21606b23,cd733f02412a7f22,c701374e6667be65,d2a993b9d61eaa3e,bb1c7c95502289fe,b60f74f9c92c7e73,bb0a05159fe671f1,bc2d563f4bc662ee,bf1a2a5b6bbb72dd,b2d090e872256070,bd1d08e8445a3d77,a8400c4ba9526495,a4d9625188950a5d,9bd2be9392d43f10,9c4032d57daa883e,96a3900e251834c9,8f789b17396f0ff4,a98b5304c56c2166,8ad25701aa6a38e5,8e2e52e407e2ee51,8f69e7738f0a79a9,88c3058d9e656ab2,904f327802b47cba,a4fb9d552890f389,a57efdc8d273fcaa,875b56595467855d,7ea710ad76721c35,7a221159d4df1fe,77a47f2b9492f04d
faa825ec06955a96,cee1febd8d2777e3,d45daa4bb1b21cb7,cd78fe9b8c8a674c,c73ab45cf5b378f9,d2b1a0823ae6756d,bb245c79fd7bc5c2,b610a0fd5342c4d9,bb1c7c95502289fe,bc5b6f11622f6758,bf1bbc99f37b6426,b2ddb96b00718f4d,bd25f97fe243fd04,a841e1b9fa031a92,a4dc35bfc5bfec03,9bd46e3f2b67d0a,9c408faf89eb2778,96a5132a4d8ead67,8f7beb9630f52dde,a98fbc8a6ee7e73a,8ae13282626ce673,8e3a0d201de75c53,8f75cd0f41abf39b,88daf5467153d7ee,9053f37f53078fa8,a51eab0a90806646,a59c6ef54dad1bb7,875c3b628382eab6,7ea7b448512c1f41,7a2241616260fef2,77a65bc7c49f01e5
fabb36d27b68a2d7,cee4b19ee75bc22c,d4621fa5bc15686d,cd7df26ca4bf24bd,c744eea74f649955,d2bbe9c3ada433e7,bb380630fc40fb14,b61a5905a98dfca9,bb255070ef4f0950,bc8bbe067932a408,bf2d0e4a678ac19d,b2df7dc97352a50c,bd2a02e8a6c1bdbc,a84769d4b4aa415f,a4df94d9157994dd,9bd892ef519784b8,9c44eb62ca1304c7,96ace325a341c67f,8f854429a9ce3199,a990bc6d0619eb31,8ae78d24736326c4,8e3bb12f1c53931a,8f7beb9630f52dde,88e780d3b1d67b5e,90603b5d2cbae7a0,a52593ea16817947,a5a2ca3e1c8e4a4d,875d105c01a2f4e3,7ea9ac7db248f5db,7a24b7902bce7779,77ada7d7daf8587c
fac58004578710e2,cee5ba2f29f69321,d469cd02927bce96,cd88fe54db388dd5,c7454b21143b507c,d2c75e4dfea49265,bb6d72e46be3a8c6,b634eed9ec496b57,bb380630fc40fb14,bc91881b76c6cd41,bf3267ef38677bf9,b2e11cdb25ead889,bd3406ebd2978a20,a848e97f8c0ed57b,a4e536698368dd64,9bdff4e9921445ca,9c4cc233f60042a5,96ca0bac2f31f22a,8f88f8b644a6317e,a99302154c7ca2f9,8aeeb1f500988fab,8e3e6a7f7f0a9f94,8f854429a9ce3199,88e8c902126d68f,9082a147f56b4535,a566390640b04ce2,a5aa2794d8ca3ef8,875f6b1e59bb8065,7eca737d57d95d03,7a2617803bf076da,77c6b7e4604890b9
fac9855072147212,cef4daf1b0316e98,d47813c7aa322c63,cd891556e736852c,c749e684a8c06f55,d2db954c8549c742,bb6f647a8844e507,b64c6da85c9e6cd4,bb3c605a1a383e3d,bc946b2ca11a92fa,bf46d72e756098ba,b2faf33fdeb29d4c,bd354cdf4a903ffe,a8597ffcd1b258e8,a4ecac1884bf1313,9be9d6b9bea0b2d3,9c547d8dcbfe6a78,96d04c2e45284491,8f8ca50dbbe38416,a9aa34fad7200959,8af983088be7810f,8e543731bf5677be,8f85b07c811a42fb,88ec8b2edeaa98be,908b09eaa8aaff30,a568f5ea33b48563,a5afed53b2e255b6,875faa4f3f62e566,7ed269f937fc3c4c,7a2883337850adf8,77c76a1224751b27
faceba99194d4154,cf00629c5be9d052,d47dc12298a19fb1,cd8cd794e0b54f95,c7512f23ae537c0,d2dfd7199e83e5ad,bb708fd152d06f03,b656d0a1ca69d527,bb6d72e46be3a8c6,bcb77e4c2281a9d1,bf6a7623325cedf0,b2fb58f51ec0c1ae,bd40a21e9f6d8d42,a85ff4b807753efa,a4ee2245461ac560,9bf16850a4431cfc,9c5963017e7ea46d,96d368a30c29e8a2,8f90035e411c8acb,a9bb9fa1c88f23a1,8afa3615eb8d1bba,8e6445d71bc835a5,8f88f8b644a6317e,88f2162cbe55ffdd,909a6506ddead445,a56b13dca8aff8b,a5b8293f7450cfca,875fd323d99cff15,7ed450859aa6351b,7a29ad9e9db206d8,77c9887e90cb623f
fad2d7271ebf27a2,cf0ec132a51deb9e,d4a466a48483c306,cd907877beac272d,c75eafe334f27029,d2e64adb768f9089,bb750bd252452835,b65a9f810e96e27,bb6d92fc8194cd27,bcbc5a91f9100762,bf7094ef69093fba,b2fd2b656ebc40ab,bd43c14af591c6a,a87b528faaaa427c,a4ee870acc281152,9bf2e310ae595d9b,9c5b408530be5fbc,96d60d120210c818,8f905b3084f37c24,a9bf79f76f05283c,8b03bbd44d9ec566,8e6c581629a8700,8f8a5391a12e6dd4,88fb40088d01619d,909be474c38c5019,a571cf8cebed4478,a5bffa677a487f10,8764d9f6bb2e2931,7ed4d6b2645c4339,7a3387ee1003b143,77d11b2061f1eeb7
fad93641dbbb42a1,cf280c0ba370ac0d,d4c503c3f6f25641,cdb209bc40fba9e7,c771568e8e86404f,d2ee05ab4be7351e,bb7a30f41b47f70b,b66d2ba99e3d51d7,bb6f647a8844e507,bcfe81f4b89191de,bf7aaf7261e46cec,b30064cd170e325c,bd45cd13565c2b7a,a87ffe4fedb1c0ed,a50754cc9983d4db,9c01b5c9b47daf4a,9c6b9791a5287bf6,96d9c5ae2b53267d,8f90d1499fc12551,a9bfd98d0ea999b8,8b1da18d13a24dd9,8e8701db3808f68e,8f8cc74f4c54ab71,8900186a075d0ff6,909facb48f848c9d,a576c70d7379a65f,a5c11c6b343fe395,876c598dea448392,7ed77bcd11a779e8,7a36b853f21e4fea,77d2229363b74f09
faefa3bc5f0db0fe,cf30ec2ab6eb50d5,d4e09bd92360b284,cdc99796b6efb01e,c7753cea75639c8e,d2f8866b903af57a,bb7d9d0dd66f920e,b66daa55be655f49,bb708fd152d06f03,bd02e5dc5f2bb719,bf897e60ee89e72c,b30cce7d68f71f27,bd49cb1e0b600f78,a88013792a3a78d9,a50ab374d63b95e8,9c0fc9f06838f417,9c6de6b3607ebc0a,96dd85e715d9aede,8f93d3b855ecdcd5,a9dc1129211d8b5c,8b3b2d72e82157e5,8e9667a9c4c1a7d2,8f905b3084f37c24,890c35a5fca30c25,90a42494960ecd52,a5770010486c3dee,a5c7d719e22c03c6,876f80c913969dbc,7ede7f105e5f395b,7a38304b83e2809c,77d4f8618907c301
faf2978f25dc5190,cf4f313f69bc0e5,d4ed5cd31bbcf434,cdd2ccfd68d74bc5,c781ae0052176223,d3129b5e719234be,bb88d98087c46ace,b67116d6ac8497fc,bb724fc482d8cad4,bd04fbc4f8cbe82a,bf9494637eff8902,b3104791a289aff4,bd49fe97b0f175e1,a8a4894bd6b09822,a5121940ed6d817d,9c10c361bf158a74,9c71aab9965ebbf6,96e23d48fd88b61a,8fa26cf42651919c,a9dca9f6978d0f5e,8b45df3515abd6a9,8e96a26ee43b439d,8f90d1499fc12551,890cadcef7508739,90a426a618fb741f,a57884c8233effb8,a5cb7b67cb51259c,8797496e9182baee,7ef2875fd15c70f8,7a45cac794a4bd52,77d584485fbc710e
fb2146972d098bbe,cf526c104a58dd6b,d4edefb0f440aadd,cddba364878c92ec,c789e0f076f2a0db,d3268a98666399b1,bb97f83b48f319ad,b67fa6243cce899d,bb7a30f41b47f70b,bd089b0e0310db38,bf94f8c1d875d0c8,b3131123898a382c,bd4a8aabca526e61,a8ad8c55209b605,a51e9898e3a4fc37,9c197ffcdff898f7,9c73ed0acb6235b4,96f200ef4a169d8e,8fab0067641c8ae9,a9e03d5e2e904655,8b474bba640b8468,8e9cbea9adf73cd9,8f9203dde474132a,890d3cecdddd92a5,90abce88ebe76440,a57e204844fce9e7,a5ce164e9cb52881,879d720d43129a62,7f0b69ea13ea96e1,7a53c887eb3cfb41,77d736db509bd575
fb22ffde7f953c41,cf57fc1a5b2f4463,d4f080484b4aff9d,cde2a8f352ad3cd3,c7a114abf5954098,d33d05114bdc96ad,bbac578dad018331,b686bc6ccebaa2c7,bb7d9d0dd66f920e,bd1d08e8445a3d77,bf959b0d40c51f1a,b3184f49d35dea79,bd5e274db0bfade5,a8b654151714bdbb,a51eab0a90806646,9c4e555fdc162797,9c77c283b7e18420,96f93d19cd091da2,8fb7b036e201da2e,a9e0537b318e20f0,8b4ba2aa8c066423,8eab46982c831add,8f9990c4bd62e9ba,890d4494eb786683,90b27a545668a014,a57efdc8d273fcaa,a5d0647b7af2e82e,87a6d8ca276e8d64,7f0e6d50e7d84506,7a56f8ad1d48e1f7,77de8f1015767834
fb2d02c96cc50714,cf60dd905542230e,d4f416f2bace818d,cdfee317b13fee48,c7a6eae8b744ed04,d33d4934933c59c5,bbb0c81c6304d3ed,b68da739184750a5,bb8854b22078f9ab,bd23f865bf9593f3,bf9e88c7d154a1c9,b320da0494884c3d,bd65632992371cd1,a8b6f8fd9a8c8d14,a539d0ba74730f44,9c521c0ce5a8e883,9c7889f058879a77,97028fbe6bf25dd,8fc91aa008829351,a9e271c371932c66,8b4c3d6cf81da8d5,8eb816717e60fd49,8fab0067641c8ae9,8912d1fcf727c604,90b53022a0ca3ded,a5a2a7ac221a14fc,a5d3ba58077e9a94,87a6f5e0cc18e1f6,7f1188c3ea891b6b,7a5cf10f6f5fce26,77e43999f45a15cb
fb41b3ecf7bf38c8,cf7120dc49f93b46,d4fd851d35513f7,ce0c9c4c20fa3e57,c7a7e9cc00dcff35,d340e0b7768225b4,bbbc68d4303467cc,b6915b487e9c6bed,bb88d98087c46ace,bd25f97fe243fd04,bfa0b71133851b07,b326b60f7a48aa35,bd65b63c21ba3189,a8ba00f72ad38a50,a53ba568000d98d8,9c547d8dcbfe6a78,9c7f99c88e5c57f7,970b9fa8d7788a36,8fcdd3f932a31c69,a9faf80761d3e7c2,8b4c5f5f47174e14,8ebd80880eaac35a,8fb7b036e201da2e,89153769630bc9b3,90b574c449902f15,a5a2ca3e1c8e4a4d,a5dff12b3964c434,87ad659df3e64693,7f22645cfed70edb,7a6922bc435d3147,77e67d7929596810
fb4deef0fa5b0f4e,cf773651b1d99606,d511194bf9dbc83e,ce35217d835d0f2a,c7c6b049c2c15315,d3503145b80fdf8a,bbbcf1f02d625101,b692620e34b54493,bb8b9037b9a8c9fd,bd2d5a0a0ba20e8d,bfa345eece5b3b22,b326e92b81015a74,bd7224f6f417317e,a8be34fb42ddc9a0,a5419c5e787bb1cc,9c5963017e7ea46d,9c846a0f2c2662cd,9711d098c0f2a738,8fd0ff0adcbc1c58,aa0f641a2246cbbf,8b5102d6f28435cf,8ec730b79ed4b8cb,8fc494205fb5be16,891c225d568ad110,90bbbf224f050f21,a5a81ff02a14c629,a5e109e7e3b8b475,87b1f7c17e481fb4,7f27f8d0c1ae1a51,7a6ff2a16df7a3c8,77f65297e80f5c6a
fb50b49b32813ba4,cf7b4f86d18199e6,d52df7d0369c48f6,ce36cf0ddb6221bf,c7d92a49e61fe293,d35940c56d863b76,bbd39fc7f80325cd,b6963a7528f6dbac,bb9634cad353d187,bd3406ebd2978a20,bfad378058b232fc,b33de7b392795365,bd7492697f149f7e,a8d6ea2f9cefa768,a54edf039b0b0593,9c5b408530be5fbc,9c90b94b80d3bcb3,971a6afec4a887ca,8fd7bd7936191d1d,aa3efad65227fc0f,8b54fe0642ceb271,8ec7b02695e9ef72,8fd1c29a1b5751de,893bfcc8c578ac99,90ce05d67c37d416,a5b8293f7450cfca,a5eac944557b5884,87bcd1130b0bf71e,7f2833c55c01f5f4,7a810fb757e132a0,77fc37d9a92a2b94
fb51c702499fa2c1,cfa15977f2eedfdd,d532013904741e63,ce3ee918a49a8a02,c7db0dec7a46b640,d370d64fd8d43e9d,bbdf0ac4f79ed0f5,b69dae1fb09e069c,bbac578dad018331,bd45292c8338bd60,bfc6e57025758191,b340c7a6ca22526f,bd7b09978a9b63dc,a8d9114d3b9be2a1,a569a469240df1ef,9c6abf75c9765df8,9c9b9f41cd6ebb6f,97297ec8a9798040,8ff0b895359874f8,aa55443ba3fb194,8b56280ea793fe5c,8ec9bba7301a4242,8fd7bd7936191d1d,893eb57db5b96b6f,90e6341c05da5163,a5bfa7798c11542e,a5eacbc149230d97,87c3b1a2372004ab,7f2afc44c5c18f44,7a8da163a0e1ca31,7804a86e7d614cce
fb559b1c62fc7372,cfa193888bd098dc,d53a3d3e276ee313,ce4b2247ee582bcf,c7dd1ae2409cc10b,d38bd3a7882d32e0,bbe0509dbb2d0231,b6a6af28078697b6,bbcea6c4ef40bc1a,bd49fe97b0f175e1,bfc8879581a6a2cf,b343418400af5797,bd920eabcfc8766,a8d95d0d2d42578a,a56b13dca8aff8b,9c6b9791a5287bf6,9c9bf1b114d889c9,972d146c1fd62780,8ffb7a79ef37cc7d,aa6a3e82d28f1125,8b5b60dd47ef0035,8ecd3ecd62e641a3,8fe60d828075ea4,893f85188f5af365,9109d92dbe97afea,a5c7d719e22c03c6,a5efd6e314ea08bd,87c47240af3a6e01,7f2fe7a7c8aa2ce0,7a8fd6f69ba63bf7,78138b47002cf7ff
fb5c55bf9498d5b3,cfa58d3a8450c058,d5829dd1d9abcb67,ce4bf245e7fc253e,c7e17a2c1a5e1bbb,d38d0d58bd171f,bbe20698fc32de23,b6b1677da48000e0,bbd16c470c468f77,bd4a8aabca526e61,bfd4722fa4ebb05,b347066360e1cc3f,bd9345e4b5af6265,a8db12bce0f09509,a57003b33c03e13,9c71b9b0248d478a,9cafcdbbd1e14db9,972de426237621ee,8ffe6f2c663828f7,aa7fecfa1eec7d96,8b6ea238ebca0522,8ed964aade54f1e6,8feca1c512ec91ab,894043946fe6453e,9118889b547fee93,a5ca95a0a6ee8111,a5fc08e5677584a6,87c6291521e3af5c,7f317c5277f65310,7a949682e5b649bf,781f5606549e49ee
fb6ccca58463a63f,cfb3d0fba2fa8bcb,d58c2621198f92f3,ce4f66284a4805d2,c7f2587489af9a10,d3a7eaf49543452d,bbe4a470dfcdff72,b6b8e3b724495215,bbd1e3b471b3cb70,bd4ca25beda45e58,bfe4119aa028f898,b35d07332f6bd6c8,bd9393dcb005a0b6,a8ecbe1d0813eef4,a576c70d7379a65f,9c75007e7dd097c5,9cc179aabeef28ef,9733d8015c9c3309,90062e20cfc90d05,aa8161ce243f5570,8b721caf90c49952,8ee302f59a1e7a77,8ff21b0a8b5e2dcf,8940fe091531ced8,911cd2522313f7b9,a5d0647b7af2e82e,a5ff085abdf10b43,87cc701d8d9f90fc,7f3937801868c4ec,7a9ac531cb077c47,782c5929d48649a2
