w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56
,,,4a9fb0cc72a2d2a6,c47aac997b74e7b7,dd31fbe8f88f235,7eb8896cfe075940,1496538cf346d737,48ea55ed9893fb8e,e48590b6ac90d57c,2e76a9aa4069ee45,be2a67bed69f0203,d271e03a4edad987,bce7e9da41c504d5,7f8685e3dd54de5b,ed7612d3e16acb3a,19c2b0942d6b3c35,d7a321448f126079,1718c4d8d61548ff,469fb028c548f46c,fae3de50cb1c543,5d8bb169394a17de,d1247219a4dd190c,cc0e90829da347a2,d50278fd53221815,fba877759a1ea68d,55e966da11b02fe8,cfb7c5e2d9caef6f,b3f4cd34058a9dc,54d2591276bb4838,1e2082bd5edfa074,d8d2688ae4f8ff0c,10ffe3b8b9d03c4f,b4d4e567fe1804a7,7d8391f7361d40c4,74488a57d3f55598,6a996737aed32851,ff5e8b03af95a7bb,7e72fafcca11888f,379bd2b3fc42e4a9,cf5da69117337877,846925a6c8872165,7610bae9ad4e6e45,7b0017956b43f9f6,73fdc71c81ac7d67,8aa608a3fadda9f4,89f62a5212fb2552,90641cde58cf6976,8f818bdb773c505e,8d75dd0871e7bd6a,8ce4f1496511663b,8aa58fd22e2d638e,8cc3a6eedb4db060,8e7ef831ef5e14b5,8d2729d781250f38,879096d28dc3ee78
,,,364752f656092f7d,caed3c8b7b5c1e39,39d39d2dad1fd9c5,7a46414b705e3d1a,c6f27557813298aa,c5571e315f242207,20d5a5b58c486f54,8cb7c4350ab2e773,1496538cf346d737,1582f1be9f40f560,65249079d328ca03,55703e211b192252,321cc65612ec456d,971f88357f9adf6c,c5e8969b139db2b9,6440e74c1a894191,cc0e90829da347a2,69523f6d799a11ff,67408f97aa9135c0,fd61848f06d85978,60a7095c97c04569,60ffc6eba0e8d200,af82621bdd0f0b82,6202d47509dc888,826f06dccb5dabd5,970c9c10544a09df,69580acd55333335,1337079ebc8a7e1c,8e75f1be7be13186,bcd8a46f3b8486f7,6321b7be5f3c2c28,c0d8be68c439ac73,4f33841f33ef0cf,5b70779cc74356c4,25e93849537ab73a,25a9929d7b5f312f,8ba9e1af953a1f49,876ae9c66b06f129,845e6273939f748,7609870640c257a7,7aeb44daa723ddef,73f910073477fef6,8a671566434d234d,89c1e4e791da799e,903f04713f0995c2,8f7a1d0c81da6a3c,8d5f1b114dac6b6e,8cd15afabf5bc188,8a8cf30d8c0e5fa7,8cbc31713e61c19c,8e71395cf2c37,8d0afe9a94a34aeb,878684c89b0ced7d
,,,8f3da35b36be577a,c9f6acba892a6c58,9b60a4b04de0fdfc,38c6dfb8ff308da3,7a950779fdea77a6,5ab3e518c60fcb39,d724f539a6b691f5,76331f72903a0988,f14dad11a7f5f345,c4fafb038c04de13,6440e74c1a894191,5057187c0e75b59c,4657101b37927f24,9eafb23d0a0054a0,cd16934633baf6a7,19c2b0942d6b3c35,333703b41ea9e3f8,4ced7dfaafa98f71,11b207465c5ba9d3,b3b516cde4518f21,3e8805ac4aa737b5,3340fdc757fc1134,3f1694e8c86774c4,89ee3d4a113c130b,da5fc404487b36f9,f4f2a0073bc2823d,4389ae2999834710,a2095b5368bbfe1,2a0cef0117322ed9,559c18107a90c848,f0e36fe7dcf0fb99,f34a285516bf1191,ce4063fd4d6c7d94,e3dd1cafcf7d1a21,e226b6e08c889253,e285d2424c8c37d4,c57174ad2e9ab081,d271e21f49905a2,844f4b18ddf2d38a,75f770b09fa3aa40,7ac6def98882f7,73f7d8ca5a2ffb4f,8a4a7143682d6c77,89acee8ed9fe56b5,903c0e80b39b088e,8f6e4deaabf8b2e8,8d50425c84421770,8cb5af3eb8ad0a51,8a70fa9ed368383d,8cb9e7c54264824b,8e6e8d793aa3dc8b,8cf94ff315895955,8779a1ea1120482
,,,96fe1637db46799b,70ca461d9ed7353d,4b5763df3e097195,d10a0f077d66aac2,6542bf15d79c9001,6394bda045eadfac,c201389b6978c87f,7a98f45c0c9b8105,c6f27557813298aa,4e1295bafa6048e6,e887f2bbb4f02e25,cd576367be0a246c,e78d7436d7b78245,797a2105ce4251fa,2640f20a883b625f,8c3ed74c86858092,3e8805ac4aa737b5,7676a00dc740e843,2881145019b072ee,2502fd3fb5d2f23,aed17c823e186273,734913e63d06bc23,24464014c6a3fa33,94d37deffe3853f8,ccdbebdb4d6f9cb2,ea7bb7906cd540e,35d8973c9efe9181,567ef2ad4dac61d7,42a8edd717cd741c,5bb480d754b09404,b4014f8d36c1d335,c6c673ce9af5204c,3eaed0435208a364,e1206274a61bd3ed,54bcc185a9192b71,d707f26f5e689266,3d464e56d7b823fa,64026fad8ac358f9,8446a23838edf987,75ef98cf30a2dd88,7ac00707645650e2,73f52eb175df4440,8a3db51665c476d7,89a4f7206a0a1667,9028b02eea386ddf,8f6c70b84d3b4748,8d2729d781250f38,8caf7680c81c242c,8a671566434d234d,8c9edb8626ff2f08,8e6770aded6f4ee5,8cf4aed30f715a0f,87754b5adcad0c74
,,,7177a2fe71f05a1e,ac991c548693ed4f,86c5eef74639b257,8f90aa9b89d36e62,5a8a8a1b3d77062d,d4f5710e4439296c,59c26b93f4321fc0,1cb3e8ad5839a8ea,533774825834fc38,78e1783faaad0864,8080ef578466d398,24c4ada6815a93c5,ce19040ad3860e5a,2abffde098124f78,4bf5ba4872afa8e5,124a53bc46c49376,a0438882e244cb7d,825856832d600cb8,d71c46d6010509b1,cad03bc313e30afc,a0438882e244cb7d,984eb72752be56ee,f150634b99c476db,6823944d173d0ccd,c9902a49593f0976,2f6aa7c56921f328,2c3c07c78c05e7e,8db394b746321c94,71204f76a76e9dc9,a23be848e9d976e1,57f0e341661363c,b22c0f01b0bd1945,b95f0030a8edfdc8,8db394b746321c94,76f532a97a8540ae,6a1b290db0d43a6e,f8525c94763b51aa,92e0d295658069d5,8442c0fe0eda853f,75e7b7ceb0e28068,7ab8db936ad413b,73f41f40239cda77,8a217762ed709c74,89988ede9acdbdc8,9020e48ce77a75d,8f5279de3181f17a,8d15d977a5540a37,8c9edb8626ff2f08,8a4a7143682d6c77,8c9d271cc477c85e,8e4e01bdf7b616a2,8ceb80b4c056fa2f,87714c2bb87cf212
,,,b680fb3b2d3f84bc,727d3b30be08c2a4,51568608f0cc6460,b9aff0397592e36e,efd3b14e992a9646,cf91f9522aee979e,d2bbb9248d4ec815,7e6ac0cd41c2c70f,58b5474c73d7a571,cc0e90829da347a2,afe62adb23fc9a4a,f19026f0b9f771fd,971f88357f9adf6c,895ccaac933d6fec,20e13eaf73bc0a89,9eafb23d0a0054a0,b4eb1c70bb30c9bc,4389ae2999834710,43984f1c99df5745,bbcb4b6e5a011770,b4eb1c70bb30c9bc,3ffeba1fe9409bbb,66434e6a75d156df,8fd8dbebc41f9088,62f65fb0a5b793e7,d9821bdaedcad33,5a11c17db059e67e,3a7f79906dfdc159,e379d55da4a37fd1,60ffc6eba0e8d200,627d2a0ba3f00f77,2f9d1da612c511d0,77fc70e096786016,73296877d040c247,3d464e56d7b823fa,51eb7d15d827086,4f92e3741b484d51,18f2fd7a4793c0a4,84314542c443ca2c,75c86c1e2c38459a,7a8542bad0cf0512,73e6a6073f760d05,8a09d87ba764ace,89857c1a0e4574f3,900ebd8702ead375,8f0f4e6e8ac832a9,8d0afe9a94a34aeb,8c8d620dffbb15e,8a3db51665c476d7,8c936fd4154d12a0,8e4bc1ea10c66a4c,8ce4f1496511663b,876bec8cebd71e52
,,,91c7b8425b047b92,dbc2e2608fcc9af6,f4797ed9862be122,1c4ab5a26e52e4a0,4e4cc8951183b833,2143bf0f7e463f39,183a5d4784c69208,a6f7fe34e03dc8c7,5a8a8a1b3d77062d,a0438882e244cb7d,ba0dabe8b0cfa63c,a164713c4a10f7aa,a49fc8076c68023f,c4d24bfd68609562,f3a67f0333b63137,2abffde098124f78,acd17afb7c608232,d3ca648e62c5106f,71f1911f6190c9ae,ec75339a5eff9b18,333703b41ea9e3f8,fce0e71fc1c86826,d756e1e6d88d766b,355e1d2510b75e75,d29b71a3f2e5a83c,419f842427a96a7c,a525d8422a418c44,d7b5beb2eb9aba75,123534370313cc64,1513f27dbf063f0a,cfb2d595f2902156,8e4afe67652445b4,a46e51b52b4bc53f,b534f0cd0437a125,59024d03b7f9b27d,22527d4439d7bd7e,5df019dd1198660b,61b8e95f20998b00,83f771d71cdbc03e,75ab9ad8901f0ba4,7a83b0f9bb16571f,73c635535d195937,8a06d479d1c596fc,8982c08c1c88e6a9,9001018b53a7ce7b,8f098373668e016f,8ceb80b4c056fa2f,8c8815364932dd46,8a2f321f84f6ba99,8c7e49f179283923,8e301a912f2fed7f,8cd15afabf5bc188,8761e6075313f8cb
,,,b1c634d4e50de22c,cd3840f5f301fb9,90162024a95b9036,ee50a796e580b1ca,8f324669168f5433,34bd9fad687a2cfd,f623664d74805686,5ffc8ebad1dcc5f0,efd3b14e992a9646,8bcc64646e0d0a89,673000000000000,cf546d7d0589808a,797a2105ce4251fa,124a53bc46c49376,4bc77b87d4882b7c,83873850b7d330aa,f35e47dfd55a9db1,c9df8771d052819c,168e6992560285d0,aaa4e85707dc2d2c,f35e47dfd55a9db1,7a96b1c1bfe5ee31,33908146628a108e,3a7f79906dfdc159,940dbdcb740a2058,53efd99a4a0fe183,245ab5b202c9fdce,d947f2663f26bafc,6ee9b1d62a865311,f35e47dfd55a9db1,69b522173511a098,fc08a8d6e3a8d93f,2c4fef5a42e8afee,5a1d5496c2238d1c,4488245c8e759cc9,b38f9ee08109fc45,b97f05390f6b7006,99f090c11b920b19,83ee3b2ce878c948,75a66aa97046b16d,7a79cbb5c18c71f2,73bd3806044a592e,89c1e4e791da799e,895fcb0c99d21ab7,8fd6a203e968c885,8eeb429e68ad2427,8ce4f1496511663b,8c7e49f179283923,8a0d977ae250c7c2,8c735a9f8b5b11c8,8e1c3e6f3e47f361,8cbb91554c482a67,8758f92616b0ab90
,,,be7849f621e717,baeaafbbbd40f960,27ffe495a85bc2d8,47d9cf4bbe55145a,5b053eda79e14f94,f4f2cc533f93934e,dbed6c2de9fdfe18,d0a853715b329bad,5ad60d644c47e44b,3e8805ac4aa737b5,fbff69c570b13fbe,cc86a2e3028e6fdb,ffbccb441a6fc5b,841ab15fe61485bc,fd5a32d21956235e,422865260a59cb31,82dd42552a66809,b989ec20b49b9389,d9821bdaedcad33,e379d55da4a37fd1,de6ef0cbc2e50171,76171486eed082c0,b3c0c17aff2a0fe,c1a9a009a4118567,63a38da895da174f,3f79cdb0a71b178e,b6763f8a56d60c12,c963ca206e5533a8,2df8442eac821da,9df2802c5990a81f,d2116f0b473bd6ef,5593a876abc0b28d,75ff4a12344ce597,fdad408aa6affb64,60be223270bb2e3b,a21605ab63672f79,e63f2c4f23305a0,1ed6f555561bdfdf,83d2bbdb18f7dc44,758b402bfa5f2735,7a7001309e32c646,73ba5e1caee61375,89a4f7206a0a1667,890fa30e81bd0163,8fc198c8b23e17a6,8ee1d9da33ba41e,8cd15afabf5bc188,8c7ce73790e0dc58,8a09d87ba764ace,8c6f542e8662cead,8e0eef2448216565,8cbb26228ec3eff,8751edab1d23426d
,,,6e00797b408682e7,869018e47c7d799d,42b0e4b033a8eef0,5be0720eec49e2be,2bc6c6fe333290aa,cea4fb33bc152b68,242a664fb05fc357,3003331620eaeb83,5b053eda79e14f94,df0fb0e4140988f1,8c3ed74c86858092,f1837ae532db0383,9711d098c0f2a738,6d8dae580960373b,c4fafb038c04de13,6d8dae580960373b,e1a320c41fa6d86b,3b84a07e7953b486,bd7aec592716f4,3dff6a7aae608bf2,469fb028c548f46c,5b1795e07fb333d1,9d806fa3e06dca2c,ef2720b4ac339f25,c33c41b6d0be73f1,47d566fad627c4c0,d74bf337b5cb5e3e,108dc7288cc47571,224dcef32ac35670,bfe0c41d24984d60,d6e21bdbae6d52bc,d5eef7a0692434f1,26ce624482a3cc0e,b83daecd6279df81,ad88b8950b7edc73,924e669b007b0806,9bb78b9e5c4f9352,dd6dbfa076e62d8e,83c5dfefdec7ba1c,7584c91fd45e5351,7a62a769fe93839,73a32b2652e7f1e3,89988ede9acdbdc8,8909f9210db4fc6c,8fb32331ffaa0f04,8ea44700de243934,8ccded95096dc342,8c735a9f8b5b11c8,8a06d479d1c596fc,8c271eaac096bb6e,8e0b99f4163648bd,8cb9e7c54264824b,874fe49a13173123
,,,9feb09caa3fdea2d,b03e47b16240ef7a,ed8594aabd5b00f7,fc93a906f053731e,c3930d526ece61bb,928c50812b24c430,2b981c75abc0cc25,3e2f37360dff271f,cae2f555bf54886f,b4eb1c70bb30c9bc,19c2b0942d6b3c35,9326ffd7c9f21ce8,2e8640b3ee0ae381,422865260a59cb31,258eae93ec4c781d,dedd99f65203997e,af90a74d427a1ecb,e7dc7429588f8b53,efe1fac00b6f5f76,ff7e5bf81a779007,27b414a5261ca69d,c7709467ac5e3340,8de10e09545508c3,1a0572aa9972e6cb,6093ec3bdc486c48,c5d8e91dd7c2e8f0,6701a4cb007bad2c,a2152cbdd9cd29a2,1ae9f536868ce490,a4c3778cc4f9ddc9,e285d2424c8c37d4,ca5d7273e7af1344,8bb566d22f9f9087,80f6174547785b7a,8b96ae7d0b67965c,8f4874fdb1fd2771,45007cb8627cbbe8,bdbcd6f67f0454ed,83c59045191fb5b,7556c350b2ae8418,7a61ad272f9232fa,737d6f0d9bb4a70c,89857c1a0e4574f3,88facbbfaa486372,8fac878b85eb2754,8e9740258d43e88,8cb5af3eb8ad0a51,8c6f542e8662cead,89f6a349561b98d3,8c12805d88179c87,8de12eb00576f899,8cb5af3eb8ad0a51,87434c28d48e7a4e
,,,f53f0b3fd05fcdaf,e07c6a0782b4f792,9b5fabd5ca8d4da0,c7869bf6b1e268ba,75f8de9255d8a7d3,4ab20a91af104c65,b15b6db0826cf716,27a22ade0f37a16b,f8c5b98fb2e3bff1,1592a87429f91705,124a53bc46c49376,3e4b875bda6b4c3f,ed6d272f121d480d,660c5d83d3268215,7414cf9517d3795b,99aefafc5fb1c6ec,9aa6bcb7d0e63894,aabd3da40db589db,903036a4c6fcc080,7ff31142423433be,951d3474d7526944,46e127c70bd15e67,517e4110940c2b04,52774e38262c8b2d,33ceb624d0c78cab,1e6f4a21f816da26,5a980e94fcf586f0,19bb314fe511bd10,ac147d2338531dc6,45d5670c6d81b210,d063581b3d637142,b1213846afb7e9e,d8078c7d0382f4af,6d5f91da7478bd41,5aaddde18e3b7517,4aa254b15c0cf848,6e5ac9c2ba2b4e82,cabb00c6a8b8217b,83c03c0ef28de44a,75565de15aaaddf2,7a5769b9be93f915,736f27b112dd34ea,8980aa0e5af475ba,88ef11da4f254889,8f9a4dba4075d328,8e8f0262b09cb063,8c9edb8626ff2f08,8c271eaac096bb6e,89bd3a192b287498,8bfcb6f028f87d2b,8de10e09545508c3,8caf7680c81c242c,87359ac50d24be72
,,,9306f688bee63768,1540491bc2f65b6f,e72b7000868f3672,95ef74a1dd147652,ed4f4c3e4e93a348,bbcfdbe0cc896372,259488ac840e6346,6f66f01b1e91f62b,46b066ce6709a4f,3444d2053808fbb9,bfaf135ee5c2f2ba,f7ae5d8f841cf08,bce7e9da41c504d5,aa37747ff222924b,f322303dcd812677,aa37747ff222924b,2dc8f78706b24897,219ee29769bc04f1,714309e714a550f8,5ce291307e00af35,9aa6bcb7d0e63894,987c8ba377dee749,f19102fa7c7ea6c5,c45c35c09f979a6f,cf903d48ebfb94e,3fc14d60b011a29c,71f1911f6190c9ae,1b9fce8362f6fa5e,62316f96296f41da,ee1337df03c9d474,4657101b37927f24,1e1b0cf1177b4e7b,e24e36f8cd0cc5ff,884585cb753da6,1ac7bf302aad6121,e7c4b2890fbc4739,9cb62bac4c0c6227,a0059c3ea8b1492e,83b6c85fc011712a,752a2655e64ae271,7a2f9d51a3fe6d43,736294fafcacb381,891c688f94ca7715,88d1a7981cbeeacc,8f91ff9e34189cb7,8e8701db3808f68e,8c80199419c7f668,8bfcb6f028f87d2b,89a4f7206a0a1667,8beb7bc94b81b673,8dcb6e38d0519205,8c9edb8626ff2f08,8731bd1538c6ca8a
,,,e759b867ff068f52,d36bf2944c7b10e3,eb3ae21ac2c58104,e50b13af3889b01,83d6f0d1862d8acf,58453f722733b72e,f005702039f76169,c6bfb037bbe8149b,e977a0e98ef90b66,f35e47dfd55a9db1,dcc581239a86aa68,679e1cfc90d6356e,8080ef578466d398,4ced7dfaafa98f71,6278808ce9f6b9c3,841ab15fe61485bc,48cbeb7f15df0dd0,95419bb7edd1488a,39003e07d49316d5,22616163381b6064,48cbeb7f15df0dd0,68f1e8db1fbb7519,3cb5cd62b407ca40,dc6bdb5db60608c3,24464014c6a3fa33,59f26c49243e1a82,43dad5fd7ae0a805,f96f81c0c25c8592,c8e9a62ca4ce6d33,e5b17f476e43a021,b096dd92030797b6,3e3d54aec0eda7e9,1a9a24e859f08fd6,ca5d7273e7af1344,f724dc8d75f94915,3f1694e8c86774c4,1cb9184d8268393a,c12d7498019e6596,83a9dcae0d6a833,7525d106132d46cd,7a15c760d8daa392,73561876421fbe07,8911e89a9518272c,88cd17cd7b0eb6d7,8f8e4c2d5d160e6,8e7fb8b1d5727cd1,8c7e49f179283923,8bedf769918a5d1e,89979a48eac5031f,8be0339f45ec3014,8dca71641a3329d0,8c7e49f179283923,8725e52c689efdff
,,,1ec038a8cd01f519,4ecb915fc50b2496,86d4bb067a63f2d6,f30b04c5c742ee12,f8c5b98fb2e3bff1,a2f71ac4b0d1d50b,f084ce31e63bb117,536e3e2aa5001c4,87935c30f17452e8,82dd42552a66809,2abffde098124f78,77bac731fda16dd8,b8c9e6f5a138e4c5,b8807ee4aea2ebea,131b4268fd1907a9,8080ef578466d398,5e28bc4dad325594,a63618918825a00b,e71283dd42ce5e9f,7da3c14d38807b58,7ba6cebe28ec9593,d42785206f308bd9,1db2aae11d17255,5c0bfe8e438d002c,ff7e5bf81a779007,e9b186c461b36aee,9ad24248aa7f80dd,4ab28dd29d44b6d7,83da9b9313bc023,4aa1f01aa8b083ce,5c0ca984bae7e86e,64054e5f2c1d62d5,482ed1f870c58cf,3a9e9e462c8fa7ac,173f14e539d4351e,787963e7553c1e7c,7b1c5de12a2e2593,922a2472a6bc6da3,83a2d0a602fe9414,75020be3cd8d1963,7a0f8faf58516ced,734913e63d06bc23,890fa30e81bd0163,88cc75aec7c76400,8f8456520df7c894,8e7ef831ef5e14b5,8c735a9f8b5b11c8,8beb7bc94b81b673,8982c08c1c88e6a9,8bdfe6182d74fc43,8dc9c1a399d05402,8c735a9f8b5b11c8,8724243fdd66ddda
,,,4e3420fe50ae77ea,2aa339e83234a8db,9a57d420c06056d4,e996d29e574b5ccd,370db21c16af5e98,f876115615db5b70,d207267ecdf0e4ca,cffa866abb24b743,506824f1575aa7e4,acd17afb7c608232,ce8a7516f4698d25,2f857410b8edb589,af3cfe8f6c1d318d,f2a0eb6e418eabe,e4e909589f04c677,69523f6d799a11ff,ddb00a398f507bc6,32ffc653004bfa06,2949b62d8bcf0669,2c267c9215f7e724,8067ff7600a69584,c5fb17c15ce70ee4,1046581134c97e5f,1b76d6e226b3b987,1de3d14dd8a510b0,ac9e17590ddc9ee6,e9c7073ba6490a70,87396232cc8c20a4,d169797b415bbcf7,9dce5ec11da4817c,286bb420d61ec033,a15bc86617b62e99,c523a6676f5d19fc,c0b51822a8ceb8ce,de9e8ad694494a3e,524e29c9d7e669a0,9bb1c4ebad9cf847,2a20b8ab3493c368,839b1969d87669b7,74fc5203d92d77ee,79e8fdcdfa545a71,733e0bd3ddd3254f,8909f9210db4fc6c,88ca2d3bb33352c7,8f818bdb773c505e,8e77776f45a83b28,8c6f542e8662cead,8be0339f45ec3014,895fcb0c99d21ab7,8bd7ac3a1204c29c,8db72824facf0c8a,8c6f542e8662cead,8710c459962c40f3
,,,1211909321cc5dcc,bdd753a7bfc6a5a7,cfa49d768692c3cf,2e119ece803920e2,cfd16d739ea19e1f,9744d745afbda741,5cd07f5fa8d28654,bd48f3e0f80f7ee5,570f74d830486532,7f8812d3cd51591d,9972328e8cd259a7,d8a0b828e5cedc9b,73d1b8b8fa32bc10,c9df8771d052819c,29bbfdd41d4f3369,7676a00dc740e843,8067ff7600a69584,38d2ef1ba273abc6,ce30b35763d23a73,e0ed287de1548da1,595f46ee8f69fbd0,a66e43bfb6e18ba5,c627806fdaf9027e,5641a1db85a2129c,6292c53a361697db,81692b1ef58497c2,7b7655714e7e1f69,eb1c982bd6d68020,d50ee66edd259daf,7c4855cc790bd0a8,2471baf630011331,7b3d9815c155348,1a3c9348d7794876,d3088f2fad1fdaf,be8a9f2265f1c760,1439d86daf74fe60,cb13c3e0d42ccd75,7cc4ca349973ecce,839879c2a409e173,74ec2bd5033bcd29,79e841b48c42b081,73170e0d9b7460fd,88dc9372bf99c2d4,88c148ffe471d73b,8f73abc8c7ad74e2,8e6770aded6f4ee5,8c271eaac096bb6e,8bd6bc9e565b043d,892b6a20fa2aef26,8bd6bc9e565b043d,8da2d78d23496b9d,8c12805d88179c87,86ee9818cf56cd5d
,,,93f792695d4c4642,e31c8d05e8f7875e,4a9fb0cc72a2d2a6,85ae462b4daed81c,46b066ce6709a4f,6d4540a0d001689d,5a4b1498dfeb8dc8,a9dc266a37fe84f5,5c93faa22744c8e6,e1a320c41fa6d86b,422865260a59cb31,6352da32cb6fb759,ad082aefecb778c7,a2a04e3789364156,4e1295bafa6048e6,4ced7dfaafa98f71,cef0bc4f998fd874,a016b985d0a7dba2,8186890947d64397,b154de1aa56a157b,de47b2b2b3a9bdae,cb6a754e389cb3f,77a1dde2c2c8b7bd,e1c2cb3f462f7ac7,49c05fe12f251225,685bc09ad8a77e66,606d9e8d643cb050,194b4c84d1d43888,ff4567890e1f1ea9,f294128468fae2a3,813326557e3c121e,5675262ae38312c0,e35ee247f032177f,e7149d6783ac611a,7cb35df6232e6fa6,53ee73c16b28d857,2b99e0c6af036b1,42d99e5da88eefe1,8381b9b6875c9534,74e87a2fb7705d91,79d447123edecf54,7308f72bba9b17ef,88d1a7981cbeeacc,88a9c63f6b6f4190,8f6e4deaabf8b2e8,8e5372798cfeaf19,8beb7bc94b81b673,8bb9e224429182ab,892b4d90ae74415d,8bc55afa64318c00,8da0fabe72d41f8f,8bfe53fcbdf30f9e,86e7be46b5622254
,,,733feeb6649ceb46,1a06f1501a960533,5351ca7d2682c7fa,c2eb50ae28576d3a,506824f1575aa7e4,f0125af9bec22ec8,27982e810a60531a,38503c813c45e4ac,ed482703d1d2cd42,29ee0acf80750d1d,62b1e485aca00598,92fb5933734aa1c,1718c4d8d61548ff,b989ec20b49b9389,584a3ff92dbf2edd,4389ae2999834710,9a0c0831b86a4528,db6a29ebb4ab6df9,50e7895ea80e840b,14179a15990f6ea,78382abf5c478aec,b154de1aa56a157b,d2dd712a6c531627,af78019ce0ae1622,88074c7a346e5633,cbc157059a93e693,e96949d2f52961e0,5be77ea6f94897c4,235c5281f98f1869,2ca7c343e3bd4532,8b0ef13b48f3a213,72e4778af2109481,6e3ac7c9fd9d6bf8,832abaaa9c2a9fc9,c063ca2088b83f5,50057100865bd9fc,a077b2375045de12,1d585d1a5052e63,83731b406f4276,74bbc0531a0392aa,79c107e0ff3f002f,72f84924d688ec7d,88cd17cd7b0eb6d7,88a5f11ac4338bef,8f6c70b84d3b4748,8e301a912f2fed7f,8be0339f45ec3014,8ba2e0192658c35,892259a1d9539c84,8bb9e224429182ab,8d9cc053b61c7010,8beb7bc94b81b673,86e54dfcc6780f5d
,,,206f70e500eafd5a,b635d7f7901fe8f5,ba203da3a07c74a8,752ec9b0aea23fbc,7dc9d1093913a8ee,87409de1aa48d0b5,f2b8200af1813581,5460698689916a26,8c5b974ec868437e,bf415afb5ee2c497,841ab15fe61485bc,878d303cbd1fdbf3,673000000000000,e7dc7429588f8b53,469fb028c548f46c,c9df8771d052819c,78382abf5c478aec,8712b1f5a091ddba,ec62770fd5154c03,7c3703aaffc0bd4b,c0b1025536f7c340,89e2d9b630e17757,7120c45416f0ddba,cd0b8b6095030229,d161c73a6bc720c2,78935e4d266905b7,1513f27dbf063f0a,7e890e65bd7e80d5,49cea4d0e53656e3,5655663d96643844,e80daa1f6bdb5841,d18270f9368dd33e,cc4dc1ac73dfe348,a328aa7b93a72d69,d756e1e6d88d766b,c4a7dd2774d6af6d,f6f725ca88189ca1,48645d442bd40579,835ef8de5f8d1c57,74b693fb4916e432,79af0635843b1ef2,72ed3b67f2956364,88cc75aec7c76400,88a5b788adc2717b,8f558bb30f1fbdd8,8de12eb00576f899,8bd6bc9e565b043d,8b96ae7d0b67965c,88d1a7981cbeeacc,8b9852eb7a676ac4,8d8dfe0efc837002,8bd7ac3a1204c29c,86a5ea5754a43f7e
,,,53e35c4132809c35,21d0dd27e277c359,364752f656092f7d,6bad4eb2e084b8c8,ed482703d1d2cd42,1da5c8253b9e3d02,fe8e8747ad88df70,cdcdda5298bae290,67d18e3d41bbcbef,c32b4832d5d85918,aa37747ff222924b,c1fd279cdcae1d3f,19c2b0942d6b3c35,aabd3da40db589db,333703b41ea9e3f8,3b84a07e7953b486,bc815a901048876e,20e53a3af92c81b2,b5ec23acd1752842,a4828a7dfba1865f,bc815a901048876e,66cbd63519f54289,6e31588869d74fb7,2927c6d60f393903,8c61f3a9f1f86f5a,dd7949679c560b1c,9aa835d2bb153353,65b1d7b4fa2471bb,e96949d2f52961e0,e35ee247f032177f,fac60bf37c7cad95,dd30bf6f6b8de05b,f1143835fe16bac,da7fd0f29011737b,64666e064b743d6f,9ff967591717d4f3,816390ae6363bcce,f4a37b16f74b01d0,8341877348923a72,74ad4d401023708c,795f966d36f73d63,72e4778af2109481,88ca2d3bb33352c7,888a4aa85ba0627c,8f36b0efcaedafc8,8de10e09545508c3,8bc55afa64318c00,8b7df9fc8e6959ba,88cd17cd7b0eb6d7,8b96ae7d0b67965c,8d75dd0871e7bd6a,8bd6bc9e565b043d,86a005d5a935bdad
,,,c2cf2d6814cdf09d,ee01c90be7493629,41867e9dd5e6b77b,33e7dade4200c1b3,3b13fd156c14271b,fc1c289ff4c82eae,b348e4760e649fea,5783cc5f9fed340c,c1a5bd2b4b485f17,54600530a6c23bb5,1cfe460440f9e289,adb00d46d9e847c4,8c3ed74c86858092,3b84a07e7953b486,a0438882e244cb7d,e7dc7429588f8b53,e75b02f25123a13d,b25e1facd81f22be,7166bd326a49aec7,ee0aca869943d1e7,e75b02f25123a13d,79db87eb2ed3c481,9a8cb3cf70479c8c,288ae4c48e43c191,d07b3a1c6b52f935,d419fae54814f633,2da49477b97fa011,ab3bc91d42488f6f,eb9e6cffa179f1f6,7d2652e39e55d66e,32c6bec17c743fcb,e91bae1294707fa7,91cd61751749e3cc,c878f626c9898a87,df89c0c3b76e382,2da99d917f38d86a,e63217b66e8c729,7f7495710d02bd90,8329271883ce959b,748df486a330de07,795d418bf182d285,72d434f2c8340d03,88c148ffe471d73b,888889ef211aa267,8f3009b21b2e3657,8ddf6733027989da,8bb9e224429182ab,8b7b2c0ec00f54b7,88cc75aec7c76400,8b8f27f0921224e8,8d5c005705e7f5f5,8bc55afa64318c00,869eda639909620a
